Track_ID,Object_Class,Total_Fixation_Duration_Frames,Total_Fixation_Duration_Seconds
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
224,person,5.0,0.2
217,traffic light,5.0,0.2
866,car,5.0,0.2
218,person,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
255,person,5.0,0.2
255,person,5.0,0.2
255,person,5.0,0.2
1063,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
216,person,5.0,0.2
222,person,5.0,0.2
238,car,5.0,0.2
238,car,5.0,0.2
66,car,5.0,0.2
819,car,5.0,0.2
256,person,5.0,0.2
256,person,5.0,0.2
255,person,5.0,0.2
247,person,5.0,0.2
247,person,5.0,0.2
247,person,5.0,0.2
247,person,5.0,0.2
247,person,5.0,0.2
481,car,5.0,0.2
1063,car,5.0,0.2
256,person,5.0,0.2
759,traffic light,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
247,person,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
761,truck,5.0,0.2
249,person,5.0,0.2
249,person,5.0,0.2
249,person,5.0,0.2
759,traffic light,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
1063,car,5.0,0.2
424,car,5.0,0.2
224,person,5.0,0.2
256,person,5.0,0.2
224,person,5.0,0.2
224,person,5.0,0.2
224,person,5.0,0.2
254,car,5.0,0.2
254,car,5.0,0.2
307,bicycle,5.0,0.2
722,car,5.0,0.2
256,person,5.0,0.2
479,car,5.0,0.2
1100,traffic light,5.0,0.2
941,car,5.0,0.2
941,car,5.0,0.2
249,person,5.0,0.2
1093,truck,5.0,0.2
570,car,5.0,0.2
821,car,5.0,0.2
565,car,5.0,0.2
224,person,5.0,0.2
224,person,5.0,0.2
1093,truck,5.0,0.2
307,bicycle,5.0,0.2
256,person,5.0,0.2
256,person,5.0,0.2
256,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
253,person,5.0,0.2
247,person,5.0,0.2
1093,truck,5.0,0.2
705,car,5.0,0.2
705,car,5.0,0.2
224,person,5.0,0.2
224,person,5.0,0.2
566,car,5.0,0.2
566,car,5.0,0.2
73,car,5.0,0.2
266,bicycle,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
615,car,5.0,0.2
941,car,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
558,car,5.0,0.2
59,car,5.0,0.2
59,car,5.0,0.2
714,car,5.0,0.2
1093,truck,5.0,0.2
941,car,5.0,0.2
941,car,5.0,0.2
257,person,5.0,0.2
224,person,5.0,0.2
1111,car,5.0,0.2
392,car,5.0,0.2
393,car,5.0,0.2
566,car,5.0,0.2
1111,car,5.0,0.2
254,car,5.0,0.2
253,person,5.0,0.2
257,person,5.0,0.2
218,person,5.0,0.2
695,car,5.0,0.2
700,car,5.0,0.2
239,person,5.0,0.2
234,car,5.0,0.2
239,person,5.0,0.2
234,car,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
707,car,5.0,0.2
254,car,5.0,0.2
254,car,5.0,0.2
235,person,5.0,0.2
534,car,5.0,0.2
76,car,5.0,0.2
76,car,5.0,0.2
76,car,5.0,0.2
76,car,5.0,0.2
117,truck,5.0,0.2
254,car,5.0,0.2
59,car,5.0,0.2
257,person,5.0,0.2
266,bicycle,5.0,0.2
59,car,5.0,0.2
117,car,5.0,0.2
843,car,5.0,0.2
222,person,5.0,0.2
235,person,5.0,0.2
254,car,5.0,0.2
254,car,5.0,0.2
866,car,5.0,0.2
261,person,5.0,0.2
261,person,5.0,0.2
261,person,5.0,0.2
234,car,5.0,0.2
239,person,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
234,car,5.0,0.2
235,person,5.0,0.2
239,person,5.0,0.2
234,car,5.0,0.2
102,car,5.0,0.2
532,car,5.0,0.2
257,person,5.0,0.2
59,car,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
701,car,5.0,0.2
234,car,5.0,0.2
254,car,5.0,0.2
649,traffic light,5.0,0.2
239,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
256,person,5.0,0.2
256,person,5.0,0.2
256,person,5.0,0.2
256,person,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
261,person,5.0,0.2
642,car,5.0,0.2
253,person,5.0,0.2
253,person,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
234,car,5.0,0.2
693,car,5.0,0.2
234,car,5.0,0.2
234,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
218,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
234,car,5.0,0.2
239,person,5.0,0.2
234,car,5.0,0.2
239,person,5.0,0.2
649,traffic light,5.0,0.2
96,car,5.0,0.2
96,car,5.0,0.2
94,car,5.0,0.2
234,car,5.0,0.2
235,person,5.0,0.2
239,person,5.0,0.2
234,car,5.0,0.2
235,person,5.0,0.2
239,person,5.0,0.2
253,person,5.0,0.2
239,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
256,person,5.0,0.2
218,person,5.0,0.2
239,person,5.0,0.2
686,car,5.0,0.2
235,person,5.0,0.2
239,person,5.0,0.2
257,person,5.0,0.2
275,bicycle,5.0,0.2
532,car,5.0,0.2
534,car,5.0,0.2
257,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
1116,car,5.0,0.2
1116,car,5.0,0.2
222,person,5.0,0.2
222,person,5.0,0.2
646,car,5.0,0.2
480,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
218,person,5.0,0.2
218,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
647,car,5.0,0.2
239,person,5.0,0.2
239,person,5.0,0.2
239,person,5.0,0.2
861,car,5.0,0.2
93,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
494,car,5.0,0.2
91,car,5.0,0.2
222,person,5.0,0.2
222,person,5.0,0.2
239,person,5.0,0.2
239,person,5.0,0.2
239,person,5.0,0.2
239,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
375,car,5.0,0.2
870,traffic light,5.0,0.2
870,traffic light,5.0,0.2
257,person,5.0,0.2
257,person,5.0,0.2
172,car,5.0,0.2
253,person,5.0,0.2
253,person,5.0,0.2
671,car,5.0,0.2
671,car,5.0,0.2
647,car,5.0,0.2
218,person,5.0,0.2
866,car,5.0,0.2
866,car,5.0,0.2
222,person,5.0,0.2
235,person,5.0,0.2
235,person,5.0,0.2
1116,car,5.0,0.2
377,car,5.0,0.2
261,person,5.0,0.2
350,car,5.0,0.2
350,car,5.0,0.2
253,person,5.0,0.2
253,person,5.0,0.2
222,person,5.0,0.2
222,person,5.0,0.2
253,person,5.0,0.2
253,person,5.0,0.2
253,person,5.0,0.2
254,car,5.0,0.2
1019,car,5.0,0.2
1020,car,5.0,0.2
461,car,5.0,0.2
596,car,5.0,0.2
1020,car,5.0,0.2
1020,car,5.0,0.2
304,car,5.0,0.2
247,person,5.0,0.2
304,car,5.0,0.2
1023,car,5.0,0.2
224,person,5.0,0.2
247,person,5.0,0.2
255,person,5.0,0.2
255,person,5.0,0.2
247,person,5.0,0.2
247,person,5.0,0.2
247,person,5.0,0.2
304,car,5.0,0.2
304,car,5.0,0.2
420,car,5.0,0.2
1023,car,5.0,0.2
456,car,5.0,0.2
446,car,5.0,0.2
304,car,5.0,0.2
183,car,5.0,0.2
777,car,5.0,0.2
777,car,5.0,0.2
777,car,5.0,0.2
1010,car,5.0,0.2
1010,car,5.0,0.2
1023,car,5.0,0.2
754,car,5.0,0.2
870,traffic light,4.0,0.16
373,car,4.0,0.16
365,car,4.0,0.16
367,car,4.0,0.16
870,traffic light,4.0,0.16
492,car,4.0,0.16
366,car,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
373,car,4.0,0.16
866,car,4.0,0.16
500,truck,4.0,0.16
497,car,4.0,0.16
866,car,4.0,0.16
377,car,4.0,0.16
235,person,4.0,0.16
235,person,4.0,0.16
235,person,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
235,person,4.0,0.16
235,person,4.0,0.16
235,person,4.0,0.16
866,car,4.0,0.16
646,car,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
216,person,4.0,0.16
219,person,4.0,0.16
216,person,4.0,0.16
216,person,4.0,0.16
257,person,4.0,0.16
218,person,4.0,0.16
256,person,4.0,0.16
866,car,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
613,car,4.0,0.16
613,car,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
609,car,4.0,0.16
609,car,4.0,0.16
609,car,4.0,0.16
218,person,4.0,0.16
286,bicycle,4.0,0.16
426,car,4.0,0.16
216,person,4.0,0.16
219,person,4.0,0.16
216,person,4.0,0.16
219,person,4.0,0.16
256,person,4.0,0.16
257,person,4.0,0.16
291,bus,4.0,0.16
286,bicycle,4.0,0.16
286,bicycle,4.0,0.16
286,bicycle,4.0,0.16
286,bicycle,4.0,0.16
219,person,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
260,bicycle,4.0,0.16
260,bicycle,4.0,0.16
257,person,4.0,0.16
256,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
260,bicycle,4.0,0.16
219,person,4.0,0.16
91,car,4.0,0.16
91,car,4.0,0.16
491,car,4.0,0.16
866,car,4.0,0.16
866,car,4.0,0.16
865,car,4.0,0.16
866,car,4.0,0.16
222,person,4.0,0.16
941,car,4.0,0.16
941,car,4.0,0.16
941,car,4.0,0.16
217,traffic light,4.0,0.16
217,traffic light,4.0,0.16
761,truck,4.0,0.16
761,truck,4.0,0.16
291,bus,4.0,0.16
216,person,4.0,0.16
216,person,4.0,0.16
216,person,4.0,0.16
216,person,4.0,0.16
216,person,4.0,0.16
216,person,4.0,0.16
941,car,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
216,person,4.0,0.16
249,person,4.0,0.16
615,car,4.0,0.16
249,person,4.0,0.16
239,person,4.0,0.16
235,person,4.0,0.16
235,person,4.0,0.16
693,car,4.0,0.16
879,traffic light,4.0,0.16
879,traffic light,4.0,0.16
861,car,4.0,0.16
93,car,4.0,0.16
671,car,4.0,0.16
76,car,4.0,0.16
76,car,4.0,0.16
879,traffic light,4.0,0.16
879,traffic light,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
291,bus,4.0,0.16
291,bus,4.0,0.16
291,bus,4.0,0.16
291,bus,4.0,0.16
291,bus,4.0,0.16
291,bus,4.0,0.16
291,bus,4.0,0.16
249,person,4.0,0.16
291,bus,4.0,0.16
291,bus,4.0,0.16
423,car,4.0,0.16
859,car,4.0,0.16
865,car,4.0,0.16
879,traffic light,4.0,0.16
94,car,4.0,0.16
94,car,4.0,0.16
253,person,4.0,0.16
235,person,4.0,0.16
253,person,4.0,0.16
224,person,4.0,0.16
224,person,4.0,0.16
955,car,4.0,0.16
922,car,4.0,0.16
265,bicycle,4.0,0.16
216,person,4.0,0.16
759,traffic light,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
218,person,4.0,0.16
923,person,4.0,0.16
759,traffic light,4.0,0.16
532,car,4.0,0.16
857,car,4.0,0.16
96,car,4.0,0.16
261,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
521,car,4.0,0.16
235,person,4.0,0.16
693,car,4.0,0.16
879,traffic light,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
479,car,4.0,0.16
484,car,4.0,0.16
239,person,4.0,0.16
235,person,4.0,0.16
235,person,4.0,0.16
879,traffic light,4.0,0.16
879,traffic light,4.0,0.16
879,traffic light,4.0,0.16
235,person,4.0,0.16
235,person,4.0,0.16
646,car,4.0,0.16
235,person,4.0,0.16
634,car,4.0,0.16
649,traffic light,4.0,0.16
649,traffic light,4.0,0.16
649,traffic light,4.0,0.16
235,person,4.0,0.16
634,car,4.0,0.16
217,traffic light,4.0,0.16
922,car,4.0,0.16
443,car,4.0,0.16
255,person,4.0,0.16
752,car,4.0,0.16
759,traffic light,4.0,0.16
759,traffic light,4.0,0.16
971,person,4.0,0.16
224,person,4.0,0.16
753,car,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
853,car,4.0,0.16
95,car,4.0,0.16
701,car,4.0,0.16
649,traffic light,4.0,0.16
649,traffic light,4.0,0.16
239,person,4.0,0.16
239,person,4.0,0.16
235,person,4.0,0.16
239,person,4.0,0.16
695,car,4.0,0.16
701,car,4.0,0.16
701,car,4.0,0.16
916,traffic light,4.0,0.16
776,car,4.0,0.16
776,car,4.0,0.16
776,car,4.0,0.16
216,person,4.0,0.16
216,person,4.0,0.16
255,person,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
759,traffic light,4.0,0.16
759,traffic light,4.0,0.16
759,traffic light,4.0,0.16
255,person,4.0,0.16
759,traffic light,4.0,0.16
759,traffic light,4.0,0.16
219,person,4.0,0.16
759,traffic light,4.0,0.16
92,car,4.0,0.16
92,car,4.0,0.16
92,car,4.0,0.16
59,car,4.0,0.16
59,car,4.0,0.16
538,car,4.0,0.16
532,car,4.0,0.16
634,car,4.0,0.16
761,truck,4.0,0.16
761,truck,4.0,0.16
761,truck,4.0,0.16
283,person,4.0,0.16
283,person,4.0,0.16
909,traffic light,4.0,0.16
441,car,4.0,0.16
224,person,4.0,0.16
237,bicycle,4.0,0.16
759,traffic light,4.0,0.16
761,truck,4.0,0.16
761,truck,4.0,0.16
759,traffic light,4.0,0.16
759,traffic light,4.0,0.16
759,traffic light,4.0,0.16
219,person,4.0,0.16
224,person,4.0,0.16
759,traffic light,4.0,0.16
596,car,4.0,0.16
286,bicycle,4.0,0.16
286,bicycle,4.0,0.16
286,bicycle,4.0,0.16
286,bicycle,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
353,car,4.0,0.16
76,car,4.0,0.16
844,car,4.0,0.16
549,car,4.0,0.16
545,car,4.0,0.16
633,car,4.0,0.16
252,bicycle,4.0,0.16
254,car,4.0,0.16
254,car,4.0,0.16
254,car,4.0,0.16
633,car,4.0,0.16
188,car,4.0,0.16
188,car,4.0,0.16
777,car,4.0,0.16
777,car,4.0,0.16
777,car,4.0,0.16
260,bicycle,4.0,0.16
776,car,4.0,0.16
604,car,4.0,0.16
260,bicycle,4.0,0.16
183,car,4.0,0.16
188,car,4.0,0.16
759,traffic light,4.0,0.16
255,person,4.0,0.16
260,bicycle,4.0,0.16
260,bicycle,4.0,0.16
447,car,4.0,0.16
260,bicycle,4.0,0.16
776,car,4.0,0.16
260,bicycle,4.0,0.16
116,car,4.0,0.16
847,car,4.0,0.16
847,car,4.0,0.16
222,person,4.0,0.16
700,car,4.0,0.16
700,car,4.0,0.16
700,car,4.0,0.16
116,car,4.0,0.16
538,car,4.0,0.16
383,car,4.0,0.16
331,person,4.0,0.16
331,person,4.0,0.16
331,person,4.0,0.16
249,person,4.0,0.16
411,car,4.0,0.16
1023,car,4.0,0.16
1023,car,4.0,0.16
777,car,4.0,0.16
974,car,4.0,0.16
974,car,4.0,0.16
974,car,4.0,0.16
247,person,4.0,0.16
219,person,4.0,0.16
219,person,4.0,0.16
974,car,4.0,0.16
974,car,4.0,0.16
974,car,4.0,0.16
974,car,4.0,0.16
974,car,4.0,0.16
417,car,4.0,0.16
219,person,4.0,0.16
219,person,4.0,0.16
219,person,4.0,0.16
219,person,4.0,0.16
219,person,4.0,0.16
252,bicycle,4.0,0.16
252,bicycle,4.0,0.16
117,car,4.0,0.16
257,person,4.0,0.16
842,car,4.0,0.16
558,car,4.0,0.16
59,car,4.0,0.16
117,car,4.0,0.16
117,car,4.0,0.16
1020,car,4.0,0.16
1020,car,4.0,0.16
1020,car,4.0,0.16
1020,car,4.0,0.16
781,car,4.0,0.16
594,car,4.0,0.16
596,car,4.0,0.16
286,bicycle,4.0,0.16
456,car,4.0,0.16
455,car,4.0,0.16
1020,car,4.0,0.16
1010,car,4.0,0.16
1010,car,4.0,0.16
1023,car,4.0,0.16
304,car,4.0,0.16
304,car,4.0,0.16
778,car,4.0,0.16
177,car,4.0,0.16
776,car,4.0,0.16
172,car,4.0,0.16
438,car,4.0,0.16
446,car,4.0,0.16
286,bicycle,4.0,0.16
1010,car,4.0,0.16
841,car,4.0,0.16
841,car,4.0,0.16
841,car,4.0,0.16
558,car,4.0,0.16
558,car,4.0,0.16
558,car,4.0,0.16
558,car,4.0,0.16
59,car,4.0,0.16
841,car,4.0,0.16
841,car,4.0,0.16
841,car,4.0,0.16
841,car,4.0,0.16
841,car,4.0,0.16
718,car,4.0,0.16
720,car,4.0,0.16
224,person,4.0,0.16
705,car,4.0,0.16
707,car,4.0,0.16
558,car,4.0,0.16
828,car,4.0,0.16
826,car,4.0,0.16
261,person,4.0,0.16
560,car,4.0,0.16
565,car,4.0,0.16
124,car,4.0,0.16
289,bicycle,4.0,0.16
168,car,4.0,0.16
168,car,4.0,0.16
754,car,4.0,0.16
754,car,4.0,0.16
249,person,4.0,0.16
1023,car,4.0,0.16
1029,car,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
247,person,4.0,0.16
247,person,4.0,0.16
247,person,4.0,0.16
249,person,4.0,0.16
247,person,4.0,0.16
399,car,4.0,0.16
407,car,4.0,0.16
754,car,4.0,0.16
260,bicycle,4.0,0.16
594,car,4.0,0.16
594,car,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
754,car,4.0,0.16
594,car,4.0,0.16
778,car,4.0,0.16
260,bicycle,4.0,0.16
177,person,4.0,0.16
461,car,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
754,car,4.0,0.16
639,traffic light,4.0,0.16
833,car,4.0,0.16
841,car,4.0,0.16
720,car,4.0,0.16
633,car,4.0,0.16
720,car,4.0,0.16
720,car,4.0,0.16
717,car,4.0,0.16
720,car,4.0,0.16
720,car,4.0,0.16
254,car,4.0,0.16
1093,truck,4.0,0.16
1093,truck,4.0,0.16
1093,truck,4.0,0.16
720,car,4.0,0.16
133,car,4.0,0.16
256,person,4.0,0.16
133,car,4.0,0.16
18,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
279,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
753,car,4.0,0.16
18,person,4.0,0.16
18,person,4.0,0.16
18,person,4.0,0.16
754,car,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
754,car,4.0,0.16
754,car,4.0,0.16
754,car,4.0,0.16
754,car,4.0,0.16
754,car,4.0,0.16
793,car,4.0,0.16
793,car,4.0,0.16
793,car,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
753,car,4.0,0.16
793,car,4.0,0.16
793,car,4.0,0.16
782,car,4.0,0.16
790,car,4.0,0.16
256,person,4.0,0.16
585,car,4.0,0.16
585,car,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
778,car,4.0,0.16
783,car,4.0,0.16
1035,car,4.0,0.16
630,car,4.0,0.16
133,car,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
566,car,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
1111,car,4.0,0.16
254,car,4.0,0.16
254,car,4.0,0.16
254,car,4.0,0.16
720,car,4.0,0.16
624,car,4.0,0.16
247,person,4.0,0.16
1100,traffic light,4.0,0.16
1100,traffic light,4.0,0.16
393,car,4.0,0.16
257,person,4.0,0.16
566,car,4.0,0.16
566,car,4.0,0.16
632,car,4.0,0.16
1044,car,4.0,0.16
753,car,4.0,0.16
753,car,4.0,0.16
249,person,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
753,car,4.0,0.16
790,car,4.0,0.16
790,car,4.0,0.16
790,car,4.0,0.16
790,car,4.0,0.16
586,car,4.0,0.16
1044,car,4.0,0.16
239,person,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
249,person,4.0,0.16
1044,car,4.0,0.16
1044,car,4.0,0.16
1044,car,4.0,0.16
1044,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
239,person,4.0,0.16
249,person,4.0,0.16
1049,car,4.0,0.16
26,person,4.0,0.16
2,car,4.0,0.16
790,car,4.0,0.16
790,car,4.0,0.16
222,person,4.0,0.16
1049,car,4.0,0.16
1049,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
746,car,4.0,0.16
753,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
752,car,4.0,0.16
394,car,4.0,0.16
331,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
247,person,4.0,0.16
253,person,4.0,0.16
247,person,4.0,0.16
234,car,4.0,0.16
717,car,4.0,0.16
224,person,4.0,0.16
222,person,4.0,0.16
307,bicycle,4.0,0.16
630,car,4.0,0.16
630,car,4.0,0.16
247,person,4.0,0.16
217,traffic light,4.0,0.16
217,traffic light,4.0,0.16
564,car,4.0,0.16
819,car,4.0,0.16
307,bicycle,4.0,0.16
307,bicycle,4.0,0.16
253,person,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
145,car,4.0,0.16
810,car,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
247,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
1063,car,4.0,0.16
249,person,4.0,0.16
253,person,4.0,0.16
222,person,4.0,0.16
790,car,4.0,0.16
790,car,4.0,0.16
585,car,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
253,person,4.0,0.16
255,person,4.0,0.16
150,car,4.0,0.16
150,car,4.0,0.16
570,car,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
222,person,4.0,0.16
222,person,4.0,0.16
474,car,4.0,0.16
478,car,4.0,0.16
150,car,4.0,0.16
144,car,4.0,0.16
255,person,4.0,0.16
255,person,4.0,0.16
247,person,4.0,0.16
239,person,4.0,0.16
239,person,4.0,0.16
810,car,4.0,0.16
2,car,4.0,0.16
2,car,4.0,0.16
720,car,4.0,0.16
256,person,4.0,0.16
571,car,4.0,0.16
571,car,4.0,0.16
257,person,4.0,0.16
257,person,4.0,0.16
565,car,4.0,0.16
224,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
247,person,4.0,0.16
247,person,4.0,0.16
247,person,4.0,0.16
255,person,4.0,0.16
255,person,4.0,0.16
255,person,4.0,0.16
255,person,4.0,0.16
255,person,4.0,0.16
255,person,4.0,0.16
1063,car,4.0,0.16
257,person,4.0,0.16
1093,truck,4.0,0.16
1093,truck,4.0,0.16
255,person,4.0,0.16
238,car,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
566,car,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
234,car,4.0,0.16
256,person,4.0,0.16
256,person,4.0,0.16
253,person,4.0,0.16
247,person,4.0,0.16
247,person,4.0,0.16
36,person,4.0,0.16
36,person,4.0,0.16
222,person,4.0,0.16
234,car,4.0,0.16
234,car,4.0,0.16
818,car,4.0,0.16
818,car,4.0,0.16
818,car,4.0,0.16
255,person,4.0,0.16
255,person,4.0,0.16
247,person,4.0,0.16
255,person,4.0,0.16
818,car,4.0,0.16
818,car,4.0,0.16
818,car,4.0,0.16
810,car,4.0,0.16
818,car,4.0,0.16
818,car,4.0,0.16
818,car,4.0,0.16
622,car,4.0,0.16
622,car,4.0,0.16
238,car,4.0,0.16
42,person,4.0,0.16
42,person,4.0,0.16
145,car,4.0,0.16
145,car,4.0,0.16
42,person,4.0,0.16
42,person,4.0,0.16
66,car,4.0,0.16
247,person,4.0,0.16
622,car,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
134,car,4.0,0.16
820,car,4.0,0.16
247,person,4.0,0.16
247,person,4.0,0.16
261,person,4.0,0.16
279,person,4.0,0.16
261,person,4.0,0.16
478,car,4.0,0.16
481,car,4.0,0.16
622,car,4.0,0.16
247,person,4.0,0.16
255,person,4.0,0.16
247,person,4.0,0.16
255,person,4.0,0.16
247,person,4.0,0.16
247,person,4.0,0.16
255,person,4.0,0.16
622,car,4.0,0.16
622,car,4.0,0.16
622,car,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
261,person,4.0,0.16
353,car,4.0,0.16
253,person,4.0,0.16
253,person,4.0,0.16
647,car,4.0,0.16
235,person,4.0,0.16
649,traffic light,4.0,0.16
235,person,4.0,0.16
375,car,4.0,0.16
353,car,4.0,0.16
235,person,4.0,0.16
367,car,4.0,0.16
1093,truck,3.0,0.12
1093,truck,3.0,0.12
1093,truck,3.0,0.12
1093,truck,3.0,0.12
1093,truck,3.0,0.12
1093,truck,3.0,0.12
1093,truck,3.0,0.12
1093,truck,3.0,0.12
256,person,3.0,0.12
261,person,3.0,0.12
261,person,3.0,0.12
261,person,3.0,0.12
260,bicycle,3.0,0.12
261,person,3.0,0.12
222,person,3.0,0.12
646,car,3.0,0.12
256,person,3.0,0.12
256,person,3.0,0.12
257,person,3.0,0.12
257,person,3.0,0.12
286,bicycle,3.0,0.12
219,person,3.0,0.12
609,car,3.0,0.12
256,person,3.0,0.12
